Producto, Volumen mtro3
45607 , 0.02091200 
45608 , 0.00060300 
45609 , 0.00057302 
45610 , 0.01236500 
45611 , 0.00112500 
45612 , 1.30800000 
45613 , 0.06120400 
45614 , 0.00056000 
45615 , 0.00054000 
45616 , 0.00391763 
45617 , 0.00061164 
45618 , 0.00001680 
45619 , 0.00095680 
45620 , 0.00100000 
45621 , 0.00005842 
45622 , 0.00056000 
45623 , 0.00351580 
45624 , 0.00013200 
45625 , 0.06000000 
45626 , 0.00095680 
45627 , 0.00054000 
45628 , 0.00052000 
45629 , 0.02127219 
45630 , 0.00095680 
45631 , 0.00816903 
45632 , 0.00442000 
45633 , 0.38400000 
45634 , 0.00112500 
45635 , 0.00057302 
45636 , 0.00112500 
45637 , 0.48599800 
45638 , 0.67973333 
45639 , 0.00095680 
45640 , 0.00006135 
45641 , 0.23600000 
45642 , 0.00003400 
45643 , 0.00060100 
45644 , 0.00100000 
45645 , 0.21000000 
45646 , 0.11698900 
45647 , 0.00093230 
45648 , 0.01707860 
45649 , 0.62437233 
45650 , 0.00295600 
45651 , 0.00297500 
45652 , 0.05300600 
45653 , 0.10704700 
45654 , 0.03985500 
45655 , 1.38201300 
45656 , 0.01766800 
45657 , 0.00045600 
45658 , 0.00095680 
45659 , 0.00243710 
45660 , 0.00000100 
45661 , 0.38850000 
45662 , 0.00623500 
45663 , 1.53120000 
45664 , 0.00000660 
45665 , 0.00055037 
45666 , 0.07910000 
45667 , 0.00345244 
45668 , 0.00057134 
45669 , 0.02070027 
45670 , 0.00105000 
45671 , 0.00049945 
45672 , 0.00100000 
45673 , 0.00010000 
45674 , 0.76370000 
45675 , 0.00100000 
45676 , 0.00382140 
45677 , 0.13409700 
45678 , 0.22312500 
45679 , 0.00095680 
45680 , 0.30705000 
45681 , 0.46143300 
45682 , 0.79430000 
45683 , 0.02091200 
45684 , 0.06000000 
45685 , 0.10157854 
45686 , 0.03197700 
45687 , 0.04360000 
45688 , 0.48599800 
45689 , 0.14167400 
45690 , 0.00345244 
45691 , 0.34320000 
45692 , 0.00105000 
45693 , 0.08797584 
45694 , 0.00094812 
45695 , 0.00061100 
45696 , 0.00100000 
45697 , 0.05625000 
45698 , 0.00095680 
45699 , 0.00690400 
45700 , 0.00256800 
45701 , 0.00083164 
45702 , 0.00100000 
45703 , 0.00112500 
45704 , 0.00163700 
45705 , 0.00343400 
45706 , 0.05524500 
45707 , 0.02091200 
45708 , 0.33250000 
45709 , 0.00274700 
45710 , 0.00049945 
45711 , 0.00377200 
45712 , 0.25331800 
45713 , 0.00100000 
45714 , 0.10494707 
45715 , 0.00061100 
45716 , 0.00001350 
45717 , 0.11400000 
45718 , 0.48599800 
45719 , 0.00006890 
45720 , 0.00009520 
45721 , 0.00095680 
45722 , 0.00061100 
45723 , 0.70746500 
45724 , 0.00622200 
45725 , 0.00100000 
45726 , 0.00095680 
45727 , 0.28052000 
45728 , 1.46035000 
45729 , 0.00391763 
45730 , 0.00336500 
45731 , 0.01373500 
45732 , 0.00642000 
45733 , 0.00061861 
45734 , 0.00095680 
45735 , 0.01123100 
45736 , 0.00055037 
45737 , 0.01320000 
45738 , 0.02091200 
45739 , 0.05300600 
45740 , 0.01440517 
45741 , 0.00054000 
45742 , 0.00345244 
45743 , 0.33250000 
45744 , 0.00000100 
45745 , 0.01048100 
45746 , 0.00056000 
45747 , 0.18921641 
45748 , 0.00100000 
45749 , 0.00345244 
45750 , 0.00020000 
45751 , 1.25000000 
45752 , 0.00095680 
45753 , 0.01900000 
45754 , 0.00672900 
45755 , 0.02980757 
45756 , 0.00642000 
45757 , 0.00095680 
45758 , 0.33250000 
45759 , 0.05000000 
45760 , 0.04360000 
45761 , 0.00093230 
45762 , 0.00054000 
45763 , 0.30000000 
45764 , 0.00056000 
45765 , 0.00690400 
45766 , 0.00712041 
45767 , 0.00108000 
45768 , 0.05000000 
45769 , 0.00277500 
45770 , 0.06000000 
45771 , 1.27897200 
45772 , 0.02630000 
45773 , 0.06220000 
45774 , 0.00863000 
45775 , 0.00047100 
45776 , 0.57174000 
45777 , 1.20210000 
45778 , 0.01000000 
45779 , 0.00068303 
45780 , 0.00061100 
45781 , 0.00083164 
45782 , 0.00021600 
45783 , 0.04169000 
45784 , 0.18000000 
45785 , 0.00112500 
45786 , 0.22019000 
45787 , 0.00007423 
45788 , 0.00010000 
45789 , 0.00398400 
45790 , 0.00689300 
45791 , 0.00095680 
45792 , 0.00061100 
45793 , 0.79411600 
45794 , 0.43223889 
45795 , 0.00235970 
45796 , 0.00066300 
45797 , 0.00009182 
45798 , 0.00623500 
45799 , 0.03810000 
45800 , 0.00010000 
45801 , 0.01003600 
45802 , 0.00093230 
45803 , 0.01373500 
45804 , 0.00002414 
45805 , 0.02464000 
45806 , 0.00061100 
45807 , 0.00095680 
45808 , 0.00112500 
45809 , 0.00099580 
45810 , 0.00054000 
45811 , 0.04452800 
45812 , 0.08993931 
45813 , 0.01123100 
45814 , 0.53500800 
45815 , 0.00057134 
45816 , 0.00112500 
45817 , 0.01123100 
45818 , 0.00095680 
45819 , 0.52040364 
45820 , 0.01142040 
45821 , 0.00000674 
45822 , 0.62437233 
45823 , 0.00095390 
45824 , 0.00095390 
45825 , 0.00295600 
45826 , 0.07246864 
45827 , 0.43223889 
45828 , 0.00000731 
45829 , 0.00642000 
45830 , 0.10100000 
45831 , 0.00296000 
45832 , 0.00744900 
45833 , 0.00356060 
45834 , 0.05602683 
45835 , 0.01000000 
45836 , 0.00095680 
45837 , 0.76000000 
45838 , 0.03728076 
45839 , 0.00622200 
45840 , 0.34321700 
45841 , 0.23400000 
45842 , 0.02878200 
45843 , 0.02033500 
45844 , 0.04452800 
45845 , 0.33000000 
45846 , 0.39166253 
45847 , 0.00121100 
45848 , 0.00004682 
45849 , 0.01440517 
45850 , 0.00642000 
45851 , 0.00511430 
45852 , 0.05050900 
45853 , 0.00093230 
45854 , 0.39166253 
45855 , 0.00010000 
45856 , 0.00100000 
45857 , 0.00094812 
45858 , 0.54717000 
45859 , 0.00622200 
45860 , 0.00343400 
45861 , 0.00100000 
45862 , 0.00499500 
45863 , 0.52684200 
45864 , 0.25331800 
45865 , 0.02878200 
45866 , 0.00029800 
45867 , 0.49558119 
45868 , 0.76370000 
45869 , 0.00004151 
45870 , 0.00996000 
45871 , 0.00052922 
45872 , 0.00123500 
45873 , 0.12468600 
45874 , 0.78000000 
45875 , 0.03197700 
45876 , 1.25400000 
45877 , 0.00085200 
45878 , 0.00255400 
45879 , 0.00091440 
45880 , 0.61524600 
45881 , 0.00093230 
45882 , 0.00002248 
45883 , 1.36012800 
45884 , 0.00112500 
45885 , 0.00014900 
45886 , 0.27000000 
45887 , 0.00600000 
45888 , 0.00003000 
45889 , 0.00000500 
45890 , 0.60225000 
45891 , 0.00063091 
45892 , 0.00343400 
45893 , 0.00449000 
45894 , 0.05500000 
45895 , 0.00006000 
45896 , 0.00112500 
45897 , 0.00339400 
45898 , 0.08730000 
45899 , 0.00915500 
45900 , 0.30000000 
45901 , 0.82080000 
45902 , 0.37995600 
45903 , 0.00006135 
45904 , 0.00112500 
45905 , 0.00001610 
45906 , 0.00996000 
45907 , 1.04880000 
45908 , 0.00093230 
45909 , 0.00623500 
45910 , 0.00014900 
45911 , 0.00315700 
45912 , 0.02523800 
45913 , 0.00100000 
45914 , 0.00105000 
45915 , 0.00083164 
45916 , 0.00268870 
45917 , 0.62106000 
45918 , 0.00295600 
45919 , 0.01000000 
45920 , 0.08622500 
45921 , 0.00150000 
45922 , 0.00038900 
45923 , 0.00095390 
45924 , 0.00001962 
45925 , 0.00094812 
45926 , 0.22312500 
45927 , 0.00000675 
45928 , 0.08098224 
45929 , 0.00060300 
45930 , 0.67973333 
45931 , 0.00852000 
45932 , 0.00099580 
45933 , 0.00090000 
45934 , 0.27650000 
45935 , 0.00705020 
45936 , 0.00356060 
45937 , 0.00642000 
45938 , 0.00095390 
45939 , 0.00243710 
45940 , 0.00095390 
45941 , 0.53746400 
45942 , 0.00100000 
45943 , 0.28255800 
45944 , 0.01842676 
45945 , 0.00112500 
45946 , 0.00112500 
45947 , 0.00125200 
45948 , 0.01707860 
45949 , 0.00095680 
45950 , 0.00061100 
45951 , 0.00345244 
45952 , 0.00094812 
45953 , 0.00662830 
45954 , 0.00015121 
45955 , 0.00095680 
45956 , 0.00095680 
45957 , 0.40206800 
45958 , 0.05044900 
45959 , 0.00100000 
45960 , 0.00095680 
45961 , 0.00197600 
45962 , 0.02805900 
45963 , 0.00080000 
45964 , 0.00742700 
45965 , 0.00338270 
45966 , 0.22312500 
45967 , 0.00100000 
45968 , 0.00675500 
45969 , 0.00095680 
45970 , 0.00351580 
45971 , 0.00112500 
45972 , 0.06000000 
45973 , 0.00048500 
45974 , 0.00095680 
45975 , 0.00099580 
45976 , 0.24000000 
45977 , 0.00056000 
45978 , 0.00054000 
45979 , 0.00189000 
45980 , 0.21735000 
45981 , 0.00150000 
45982 , 0.00113500 
45983 , 0.21224313 
45984 , 0.01801563 
45985 , 0.01142720 
45986 , 0.02523800 
45987 , 0.30000000 
45988 , 0.00009520 
45989 , 0.67774000 
45990 , 0.00001379 
45991 , 0.03758500 
45992 , 0.00010000 
45993 , 0.04360000 
45994 , 0.00083164 
45995 , 0.15000000 
45996 , 0.11916700 
45997 , 0.01432100 
45998 , 0.00061861 
45999 , 0.54717000 
46000 , 0.02878200 
46001 , 0.00052000 
46002 , 0.00058347 
46003 , 0.35640900 
46004 , 0.00622200 
46005 , 0.00085200 
46006 , 0.06920000 
46007 , 0.02091200 
46008 , 0.03795953 
46009 , 1.18100000 
46010 , 0.00836071 
46011 , 0.05044900 
46012 , 0.00285845 
46013 , 0.00094812 
46014 , 0.00095680 
46015 , 0.00643300 
46016 , 0.00955333 
46017 , 0.00351580 
46018 , 1.11000000 
46019 , 0.00057134 
46020 , 0.93630000 
46021 , 0.00010000 
46022 , 1.02375000 
46023 , 0.00095390 
46024 , 0.02671000 
46025 , 0.00094812 
46026 , 0.00182600 
46027 , 0.00095680 
46028 , 0.00095680 
46029 , 0.00105000 
46030 , 0.00061613 
46031 , 0.00029000 
46032 , 0.00163300 
46033 , 0.00297500 
46034 , 0.00041300 
46035 , 0.02091200 
46036 , 0.22000000 
46037 , 0.12410000 
46038 , 0.00622200 
46039 , 0.00000675 
46040 , 0.01003600 
46041 , 3.85000000 
46042 , 0.02630000 
46043 , 0.00045600 
46044 , 0.00182600 
46045 , 0.39698326 
46046 , 0.39166253 
46047 , 0.00642000 
46048 , 0.30705000 
46049 , 0.00011827 
46050 , 0.04169000 
46051 , 0.00042600 
46052 , 0.00345244 
46053 , 0.00095680 
46054 , 0.00069800 
46055 , 0.00006135 
46056 , 0.00836071 
46057 , 0.10883600 
46058 , 0.08764034 
46059 , 0.03985500 
46060 , 0.00450000 
46061 , 0.01432100 
46062 , 0.00622200 
46063 , 0.00105000 
46064 , 0.00056000 
46065 , 0.00095680 
46066 , 0.00449000 
46067 , 0.00071000 
46068 , 0.00128700 
46069 , 0.08993931 
46070 , 0.00095680 
46071 , 0.00744900 
46072 , 0.55699900 
46073 , 0.00112500 
46074 , 0.02000000 
46075 , 0.00098800 
46076 , 0.28255800 
46077 , 0.00509550 
46078 , 0.00662830 
46079 , 0.00012100 
46080 , 0.00642000 
46081 , 0.00093230 
46082 , 0.00150000 
46083 , 0.00539290 
46084 , 0.00100000 
46085 , 0.00095680 
46086 , 0.08100000 
46087 , 0.00036000 
46088 , 0.00255400 
46089 , 0.02964700 
46090 , 0.00095680 
46091 , 0.00200700 
46092 , 0.09332900 
46093 , 0.00029800 
46094 , 0.00112000 
46095 , 0.00043200 
46096 , 0.00058347 
46097 , 0.00626130 
46098 , 0.12900000 
46099 , 0.04576000 
46100 , 0.00032200 
46101 , 0.07027680 
46102 , 1.00725000 
46103 , 0.00003000 
46104 , 2.56986114 
46105 , 0.00622200 
46106 , 0.10900000 
46107 , 0.91370000 
46108 , 0.00054000 
46109 , 0.00095680 
46110 , 0.23382500 
46111 , 0.00391763 
46112 , 0.00118100 
46113 , 0.00345244 
46114 , 0.03197700 
46115 , 0.00351580 
46116 , 0.00112500 
46117 , 0.05044900 
46118 , 0.23382500 
46119 , 0.03197700 
46120 , 0.00622200 
46121 , 0.00064600 
46122 , 0.00296000 
46123 , 0.02878200 
46124 , 0.00003400 
46125 , 0.01093900 
46126 , 0.00052922 
46127 , 0.01728100 
46128 , 0.03121867 
46129 , 0.00010000 
46130 , 0.07000000 
46131 , 0.02987000 
46132 , 0.00623500 
46133 , 0.02987000 
46134 , 0.02671000 
46135 , 0.00214414 
46136 , 0.00863000 
46137 , 0.00345244 
46138 , 0.12410000 
46139 , 0.00021600 
46140 , 0.08993931 
46141 , 0.00054000 
46142 , 0.00095680 
46143 , 0.05044900 
46144 , 0.01919300 
46145 , 0.43168000 
46146 , 0.00095680 
46147 , 0.04169000 
46148 , 0.00800000 
46149 , 0.06648500 
46150 , 0.12346000 
46151 , 0.00108100 
46152 , 0.00801200 
46153 , 0.00061861 
46154 , 0.00095680 
46155 , 0.00100000 
46156 , 0.13409700 
46157 , 0.00099580 
46158 , 0.00054280 
46159 , 0.00095680 
46160 , 0.02878200 
46161 , 0.02878200 
46162 , 0.72300000 
46163 , 0.04600250 
46164 , 0.00095680 
46165 , 0.00054000 
46166 , 0.00690400 
46167 , 0.01622400 
46168 , 0.00004229 
46169 , 0.00100000 
46170 , 0.00150000 
46171 , 0.00090000 
46172 , 0.05575800 
46173 , 0.00243710 
46174 , 0.00001276 
46175 , 0.10649221 
46176 , 0.54925000 
46177 , 0.05524500 
46178 , 0.00010000 
46179 , 0.05524500 
46180 , 0.00744900 
46181 , 0.08174400 
46182 , 0.00449000 
46183 , 0.00056000 
46184 , 0.00715900 
46185 , 0.87000000 
46186 , 6.27209760 
46187 , 0.00662830 
46188 , 0.00095680 
46189 , 0.42606366 
46190 , 0.00041300 
46191 , 0.00495000 
46192 , 0.00112500 
46193 , 0.00000660 
46194 , 0.00032200 
46195 , 0.02878200 
46196 , 0.01112900 
46197 , 0.00050000 
46198 , 1.62560000 
46199 , 0.22063105 
46200 , 0.00622200 
46201 , 0.55699900 
46202 , 0.05400000 
46203 , 0.00100000 
46204 , 1.62560000 
46205 , 0.00061861 
46206 , 0.05524500 
46207 , 0.00105000 
46208 , 1.04880000 
46209 , 0.06000000 
46210 , 0.01842676 
46211 , 0.07246864 
46212 , 0.00099580 
46213 , 0.00001350 
46214 , 0.00006890 
46215 , 0.00112500 
46216 , 0.11916700 
46217 , 0.02523800 
46218 , 0.00095680 
46219 , 0.00001276 
46220 , 0.02612000 
46221 , 0.02012100 
46222 , 0.00118100 
46223 , 0.00010000 
46224 , 0.00095680 
46225 , 0.00863000 
46226 , 0.00730134 
46227 , 0.00083164 
46228 , 0.00054000 
46229 , 0.00747400 
46230 , 0.02464000 
46231 , 0.21495700 
46232 , 0.00642000 
46233 , 0.00182600 
46234 , 0.00034260 
46235 , 0.00188910 
46236 , 0.40688133 
46237 , 0.00715900 
46238 , 0.13409700 
46239 , 0.02000000 
46240 , 0.00100000 
46241 , 0.00079200 
46242 , 0.00093183 
46243 , 0.39166253 
46244 , 0.00061100 
46245 , 0.00056000 
46246 , 0.00095680 
46247 , 0.00100000 
46248 , 0.02878200 
46249 , 0.00345244 
46250 , 0.00622200 
46251 , 0.00029034 
46252 , 0.00316800 
46253 , 1.96000000 
46254 , 0.05050900 
46255 , 0.00626130 
46256 , 0.28255800 
46257 , 0.00024000 
46258 , 0.00112500 
46259 , 0.00050029 
46260 , 0.12260000 
46261 , 0.03195200 
46262 , 0.00054000 
46263 , 0.08993931 
46264 , 0.00001680 
46265 , 0.00094812 
46266 , 0.01440517 
46267 , 0.00622200 
46268 , 0.01000000 
46269 , 0.14000000 
46270 , 0.00095680 
46271 , 0.02000000 
46272 , 0.00034260 
46273 , 0.00642000 
46274 , 0.00093230 
46275 , 0.00094812 
46276 , 0.03000000 
46277 , 0.00035347 
46278 , 0.04366100 
46279 , 0.10157854 
46280 , 0.00058347 
46281 , 0.02523800 
46282 , 0.00622200 
46283 , 0.00214414 
46284 , 0.00345244 
46285 , 0.00092600 
46286 , 0.00060100 
46287 , 0.00622200 
46288 , 0.00105000 
46289 , 0.00095680 
46290 , 0.00010000 
46291 , 0.11400000 
46292 , 0.00095680 
46293 , 0.00351580 
46294 , 0.00095390 
46295 , 0.00214414 
46296 , 0.00377200 
46297 , 0.00052000 
46298 , 0.00539290 
46299 , 0.00853600 
46300 , 0.00268870 
46301 , 0.00100000 
46302 , 0.00112500 
46303 , 0.00050029 
46304 , 0.00095680 
46305 , 0.00112500 
46306 , 0.00184100 
46307 , 0.00047400 
46308 , 0.00003400 
46309 , 0.02630000 
46310 , 0.00036221 
46311 , 0.10649221 
46312 , 0.20382264 
46313 , 0.00095680 
46314 , 0.00099580 
46315 , 0.00093230 
46316 , 0.00047880 
46317 , 0.00054000 
46318 , 0.00438000 
46319 , 0.30705000 
46320 , 0.00060300 
46321 , 0.01000000 
46322 , 1.18100000 
46323 , 0.00345244 
46324 , 0.02980757 
46325 , 0.00100000 
46326 , 0.00622200 
46327 , 0.00100000 
46328 , 0.00010000 
46329 , 0.00049945 
46330 , 0.00095680 
46331 , 1.83000000 
46332 , 0.02091200 
46333 , 0.00006890 
46334 , 0.00892400 
46335 , 0.34321700 
46336 , 0.01000000 
46337 , 0.00095390 
46338 , 0.02630000 
46339 , 0.00112500 
46340 , 0.00112500 
46341 , 0.06000000 
46342 , 0.01000000 
46343 , 0.00098800 
46344 , 0.65531200 
46345 , 0.06000000 
46346 , 1.19839040 
46347 , 0.00128700 
46348 , 0.00112500 
46349 , 0.06000000 
46350 , 0.00061861 
46351 , 0.00061100 
46352 , 0.00099580 
46353 , 0.03065848 
46354 , 0.00113500 
46355 , 0.00095680 
46356 , 0.00095680 
46357 , 0.30705000 
46358 , 0.00099580 
46359 , 0.00061100 
46360 , 0.00064600 
46361 , 0.00264700 
46362 , 0.00288000 
46363 , 0.05050000 
46364 , 0.48000000 
46365 , 0.05500000 
46366 , 0.00010000 
46367 , 0.02878200 
46368 , 0.01112900 
46369 , 0.00095390 
46370 , 0.00391763 
46371 , 0.09332900 
46372 , 0.00296000 
46373 , 0.00081505 
46374 , 0.01047050 
46375 , 0.00002414 
46376 , 0.00112500 
46377 , 0.00000675 
46378 , 0.01842676 
46379 , 0.00105000 
46380 , 0.00010000 
46381 , 0.00064600 
46382 , 0.00268870 
46383 , 0.00712041 
46384 , 0.00010000 
46385 , 0.00095680 
46386 , 0.00816903 
46387 , 0.00336500 
46388 , 0.00263600 
46389 , 0.27699600 
46390 , 0.08924700 
46391 , 0.00070400 
46392 , 0.86818500 
46393 , 0.00009520 
46394 , 0.25331800 
46395 , 0.00093230 
46396 , 0.00054000 
46397 , 0.01003600 
46398 , 0.00618500 
46399 , 0.00778300 
46400 , 0.00094812 
46401 , 0.00001276 
46402 , 0.00258347 
46403 , 0.00622200 
46404 , 0.00690400 
46405 , 0.22063105 
46406 , 0.17200000 
46407 , 0.01032407 
46408 , 0.00095680 
46409 , 0.00163700 
46410 , 0.39166253 
46411 , 0.00336500 
46412 , 0.09504000 
46413 , 0.26652700 
46414 , 0.03881800 
46415 , 0.00853600 
46416 , 0.00836071 
46417 , 0.00095680 
46418 , 0.00010000 
46419 , 0.00112500 
46420 , 0.00100000 
46421 , 0.00032200 
46422 , 0.00005842 
46423 , 0.00274700 
46424 , 0.21735000 
46425 , 0.02033500 
46426 , 0.01105962 
46427 , 0.00095680 
46428 , 0.00061100 
46429 , 0.03795953 
46430 , 0.00495000 
46431 , 0.00214414 
46432 , 0.00002414 
46433 , 0.08000000 
46434 , 0.00836071 
46435 , 0.01112900 
46436 , 0.00450900 
46437 , 0.00778300 
46438 , 0.22480000 
46439 , 0.00095680 
46440 , 0.11253967 
46441 , 0.05524500 
46442 , 0.00297500 
46443 , 0.12770000 
46444 , 0.00112500 
46445 , 0.09700000 
46446 , 0.00095680 
46447 , 0.01728100 
46448 , 0.00026600 
46449 , 0.00095680 
46450 , 0.00430529 
46451 , 0.00095680 
46452 , 0.00316400 
46453 , 0.00622200 
46454 , 0.00622200 
46455 , 0.05524500 
46456 , 0.00643300 
46457 , 0.02878200 
46458 , 0.02878200 
46459 , 0.08993931 
46460 , 0.00100000 
46461 , 0.00100000 
46462 , 0.05500000 
46463 , 0.02000000 
46464 , 0.00214414 
46465 , 0.22938690 
46466 , 3.25000000 
46467 , 0.52684200 
46468 , 0.62437233 
46469 , 0.05044900 
46470 , 0.00712041 
46471 , 0.35640900 
46472 , 0.24861992 
46473 , 0.24423917 
46474 , 0.00112500 
46475 , 0.00093183 
46476 , 0.02805900 
46477 , 0.00061100 
46478 , 0.00000875 
46479 , 0.08993931 
46480 , 0.00037300 
46481 , 0.00040000 
46482 , 0.00052800 
46483 , 0.16052623 
46484 , 0.00095680 
46485 , 0.00095680 
46486 , 0.17753000 
46487 , 0.00450000 
46488 , 0.02000000 
46489 , 0.01440517 
46490 , 0.00112500 
46491 , 0.02250300 
46492 , 0.00316800 
46493 , 0.00622200 
46494 , 0.00055037 
46495 , 0.00553700 
46496 , 0.00060300 
46497 , 0.01000000 
46498 , 0.00095390 
46499 , 0.00079200 
46500 , 0.03195200 
46501 , 0.65531200 
46502 , 0.00095680 
46503 , 0.00126000 
46504 , 0.00343400 
46505 , 0.05145000 
46506 , 0.00085200 
46507 , 0.00137200 
46508 , 0.17753000 
46509 , 0.00000508 
46510 , 0.00060300 
46511 , 0.01000000 
46512 , 0.02523800 
46513 , 0.00100000 
46514 , 0.01578600 
46515 , 0.00095680 
46516 , 0.00095680 
46517 , 0.00095390 
46518 , 0.00007780 
46519 , 0.00098800 
46520 , 0.00021600 
46521 , 0.00078500 
46522 , 0.12770000 
46523 , 0.00095680 
46524 , 0.00511430 
46525 , 0.00095680 
46526 , 0.00095680 
46527 , 0.00013200 
46528 , 0.04366100 
46529 , 0.02091200 
46530 , 0.08006072 
46531 , 0.00056000 
46532 , 0.00100000 
46533 , 0.00100000 
46534 , 0.00112500 
46535 , 0.67973333 
46536 , 0.00100000 
46537 , 0.00095680 
46538 , 0.00105000 
46539 , 1.73700000 
46540 , 0.00516000 
46541 , 0.05524500 
46542 , 0.00026600 
46543 , 0.00095390 
46544 , 0.24861992 
46545 , 0.00095680 
46546 , 0.01000000 
46547 , 0.00095680 
46548 , 0.00915500 
46549 , 0.00690400 
46550 , 0.90000000 
46551 , 0.01720200 
46552 , 0.01000000 
46553 , 0.00095680 
46554 , 1.25000000 
46555 , 0.01020000 
46556 , 0.02523800 
46557 , 0.03000000 
46558 , 0.02692000 
46559 , 0.02630000 
46560 , 0.00345244 
46561 , 0.83000000 
46562 , 0.00295600 
46563 , 0.00483702 
46564 , 0.00690400 
46565 , 0.00288000 
46566 , 0.10704700 
46567 , 0.00095680 
46568 , 0.00137200 
46569 , 0.00007780 
46570 , 0.00041300 
46571 , 0.06850060 
46572 , 0.00095390 
46573 , 0.01707860 
46574 , 0.02122000 
46575 , 0.04360000 
46576 , 0.00054000 
46577 , 0.02528500 
46578 , 0.00066681 
46579 , 0.00010000 
46580 , 0.00712041 
46581 , 0.00054000 
46582 , 0.05300600 
46583 , 0.00662400 
46584 , 0.00095390 
46585 , 0.04000000 
46586 , 0.39166253 
46587 , 0.05044900 
46588 , 0.48599800 
46589 , 0.00626130 
46590 , 0.00100000 
46591 , 0.13409700 
46592 , 0.03844909 
46593 , 0.00532400 
46594 , 0.01142040 
46595 , 0.00100000 
46596 , 0.00100000 
46597 , 0.03728076 
46598 , 0.00345244 
46599 , 0.00836071 
46600 , 0.00112500 
46601 , 0.02641600 
46602 , 0.02956100 
46603 , 0.00000379 
46604 , 0.00010000 
46605 , 1.62560000 
46606 , 0.01123100 
46607 , 0.74420500 
46608 , 0.06615100 
46609 , 0.01675790 
46610 , 0.00615700 
46611 , 0.00045600 
46612 , 0.05059700 
46613 , 0.00010000 
46614 , 0.01000000 
46615 , 0.00095680 
46616 , 0.00095680 
46617 , 0.00000660 
46618 , 0.00462300 
46619 , 0.00112500 
46620 , 0.00037300 
46621 , 0.00301700 
46622 , 0.00095680 
46623 , 0.00345244 
46624 , 1.94647500 
46625 , 0.83000000 
46626 , 0.01312800 
46627 , 0.01707860 
46628 , 0.09000000 
46629 , 0.00095680 
46630 , 0.00095680 
46631 , 0.00010000 
46632 , 0.76370000 
46633 , 0.06912000 
46634 , 0.00279300 
46635 , 0.02091200 
46636 , 0.02091200 
46637 , 0.00003400 
46638 , 0.03125500 
46639 , 0.00052800 
46640 , 0.00010000 
46641 , 0.01728100 
46642 , 0.00100000 
46643 , 0.35640900 
46644 , 0.54717000 
46645 , 0.00371000 
46646 , 0.00296000 
46647 , 0.00100000 
46648 , 0.00000508 
46649 , 0.04169000 
46650 , 0.00100000 
46651 , 0.00000764 
46652 , 0.00345244 
46653 , 0.01373500 
46654 , 0.12285336 
46655 , 0.08993931 
46656 , 0.01440517 
46657 , 0.00184100 
46658 , 0.01373500 
46659 , 0.00345244 
46660 , 0.00001276 
46661 , 0.00095680 
46662 , 0.00010000 
46663 , 0.03000000 
46664 , 0.00712041 
46665 , 0.00000200 
46666 , 0.00061100 
46667 , 0.00622200 
46668 , 0.00095680 
46669 , 0.02091200 
46670 , 0.02331000 
46671 , 0.00100000 
46672 , 0.00853600 
46673 , 1.46259000 
46674 , 0.01842676 
46675 , 1.45100000 
46676 , 0.02630000 
46677 , 0.02630000 
46678 , 0.00451100 
46679 , 0.01404700 
46680 , 0.09126600 
46681 , 0.00623500 
46682 , 0.00099773 
46683 , 0.08000000 
46684 , 0.04694200 
46685 , 0.18754303 
46686 , 0.00345244 
46687 , 0.34321700 
46688 , 0.12410000 
46689 , 0.18921641 
46690 , 0.00112500 
46691 , 0.00642000 
46692 , 0.05300600 
46693 , 0.00329920 
46694 , 0.00056000 
46695 , 0.00011200 
46696 , 0.00095680 
46697 , 0.04452800 
46698 , 0.00006890 
46699 , 0.00642000 
46700 , 0.03195200 
46701 , 0.00959000 
46702 , 0.04452800 
46703 , 0.17874800 
46704 , 0.00800000 
46705 , 0.01404700 
46706 , 0.00712041 
46707 , 0.01303400 
46708 , 0.01440517 
46709 , 0.00010000 
46710 , 1.18100000 
46711 , 0.02878200 
46712 , 0.00056000 
46713 , 0.00112500 
46714 , 0.12702616 
46715 , 0.00029000 
46716 , 0.00076400 
46717 , 0.02878200 
46718 , 0.00095390 
46719 , 1.12000000 
46720 , 0.00053478 
46721 , 0.63200000 
46722 , 0.02987000 
46723 , 0.45724000 
46724 , 0.01707860 
46725 , 0.11800000 
46726 , 0.06000000 
46727 , 0.02070027 
46728 , 0.01277000 
46729 , 0.00112500 
46730 , 0.07000000 
46731 , 0.00112500 
46732 , 0.00996000 
46733 , 0.00986415 
46734 , 0.00071000 
46735 , 0.00061861 
46736 , 0.05044900 
46737 , 0.00095680 
46738 , 1.46259000 
46739 , 0.00060300 
46740 , 0.01919300 
46741 , 0.01373500 
46742 , 0.00094812 
46743 , 0.00112500 
46744 , 0.00095680 
46745 , 0.01000000 
46746 , 0.62437233 
46747 , 0.00098800 
46748 , 0.05300600 
46749 , 0.00295600 
46750 , 0.24423917 
46751 , 1.02375000 
46752 , 0.00095680 
46753 , 0.00047400 
46754 , 0.00095680 
46755 , 0.00108000 
46756 , 0.00010000 
46757 , 0.00054000 
46758 , 0.06100000 
46759 , 0.00000450 
46760 , 0.06000000 
46761 , 0.00095680 
46762 , 0.40206800 
46763 , 1.19839040 
46764 , 0.00060300 
46765 , 0.00095680 
46766 , 0.05524500 
46767 , 0.00100000 
46768 , 0.00100000 
46769 , 0.03195200 
46770 , 0.00010000 
46771 , 0.00010000 
